Question,Correct Answer,Model Answer,Semantic Entropy,EigenScore,SAR Score,NumSets,Self Confidence,Verbalized Uncertainty,Voting Result,Hallucination Votes,Similarity with Correct
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Алине 25 лет. Найдите в приведенном списке её черты (качества), имеющие социальный характер. Вариант ответа 1: Рост Алины 164 см., Вариант ответа 2: У Алины, как и у её мамы, абсолютный музыкальный слух., Вариант ответа 3: У Алины от природы светлые волосы и голубые глаза., Вариант ответа 4: Алина ответственный работник., Вариант ответа 5: Алина интересуется живописью., Вариант ответа 6: Алина любит водить автомобиль. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",456,456,0.0,2.1526271904492333e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведен ряд терминов. Все они, за исключением двух, относятся к понятию «безработица». Выберите лишние элементы. Вариант ответа 1: Рынок труда., Вариант ответа 2: Акция., Вариант ответа 3: Занятость., Вариант ответа 4: Трудовые ресурсы;, Вариант ответа 5: Центробанк., Вариант ответа 6: Пособие. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",25,25,1.7881393e-07,2.9308575625998485e-07,0.9999999999999999,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Как изменится рынок гречневой крупы после аномально жаркого лета? Вариант ответа 1: Рыночная цена крупы понизится, Вариант ответа 2: Предложение крупы понизится, Вариант ответа 3: Спрос на крупу понизится, Вариант ответа 4: Количество проданной крупы повысится Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Найдите в приведенном ниже списке функции ЦБ Вариант ответа 1: кредитование населения, Вариант ответа 2: контроль за денежным обращением, Вариант ответа 3: кредитование частных банков, Вариант ответа 4: реализация валютной политики, Вариант ответа 5: привлечение свободных денежных средств населения, Вариант ответа 6: создание платёжных средств Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",234,2346,0.0,2.340295506481736e-06,1.0,1,1.0,1.0,NORMAL,0/6,0.8931763
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Государство, политические элиты и лидеры, политические партии относятся к Вариант ответа 1: источникам власти, Вариант ответа 2: функциям власти, Вариант ответа 3: объектам власти, Вариант ответа 4: субъектам власти Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Большинство производителей телефонов в мире останавливают свой выбор на жидкокристаллических дисплеях, произведённых одной из четырёх компаний, крупнейших в мире производителей жидкокристаллических дисплеев. Выберите из приведённого списка характеристики данного рынка Вариант ответа 1: Рынок товаров и услуг., Вариант ответа 2: Фондовый рынок., Вариант ответа 3: Олигополия., Вариант ответа 4: Монопсония., Вариант ответа 5: Рынок сырья., Вариант ответа 6: Мировой рынок. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",136,136,2.9802322e-07,1.2854541758685581e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Найдите в приведенном ниже списке основные признаки моральных норм Вариант ответа 1: Установлены государством., Вариант ответа 2: Выражаются в общественном мнении., Вариант ответа 3: Обязательны для исполнения., Вариант ответа 4: Регулируют общественные отношения с позиций добра и зла., Вариант ответа 5: Дают большой простор для толкования., Вариант ответа 6: Поддерживаются силой государственного принуждения. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",245,245,-2.3841858e-07,1.227115771106847e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000002
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Понятия «унитарное государство» и «федерация» характеризуют Вариант ответа 1: политическую систему, Вариант ответа 2: форму правления, Вариант ответа 3: политический режим, Вариант ответа 4: форму государственнотерриториального устройства Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Важнейшей функцией политической власти в предвыборный период является Вариант ответа 1: разработка единой идеологии, Вариант ответа 2: формирование политической элиты, Вариант ответа 3: укрепление организации, Вариант ответа 4: увеличение собственного электората Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,0.85,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведен перечень терминов. Все они, за исключением двух, относятся к понятию «правонарушение». Выберите лишние элементы. Вариант ответа 1: соблюдение закона, Вариант ответа 2: деяние, Вариант ответа 3: вина, Вариант ответа 4: неосторожность, Вариант ответа 5: умысел, Вариант ответа 6: правовой обычай Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",16,16,0.0,1.638185528647546e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Найдите в приведенном списке конституционные обязанности гражданина РФ. Вариант ответа 1: Сохранение тайны переписки, телефонных переговоров., Вариант ответа 2: Бережное отношение к природным богатствам., Вариант ответа 3: Соблюдение Конституции., Вариант ответа 4: Пользование родным языком., Вариант ответа 5: Свободное использование своих способностей для предпринимательской деятельности. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",23,23,-2.3841858e-07,1.7234054894787614e-06,0.9999999999999998,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Наука отражает мир в Вариант ответа 1: понятиях и терминах, Вариант ответа 2: художественных образах, Вариант ответа 3: символах веры, Вариант ответа 4: обыденных представлениях Выберите один вариант правильного ответа и укажите его номер в ответе.",1,1,-2.3841858e-07,1.2530293531721889e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Найдите верные суждения. Вариант ответа 1: По решению органов ЗАГС срок между подачей заявления о вступлении в брак и его регистрацией может быть увеличен, но не более, чем на один месяц., Вариант ответа 2: Отдельно проживающий родитель не вправе принимать участие в воспитании ребенка., Вариант ответа 3: При наличии особых обстоятельств брак может быть заключен в день подачи заявления вступающими в брак., Вариант ответа 4: Отдельно проживающий родитель не обязан принимать участие в воспитании ребенка., Вариант ответа 5: Расторжение брака может осуществляться в органах записи актов гражданского состояния Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",135,35,0.0,2.1255512747481195e-06,1.0,1,1.0,1.0,NORMAL,0/6,0.8945879
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: В приведенном ряду найдите понятие, которое является обобщающим для всех остальных представленных понятий. Запишите в ответ это слово (словосочетание). Текст: вера, культ, обряды, религия, совершение богослужений Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",религия,Религия,0.0121795535,0.04967129738796444,1.0,1,0.5,1.0,NORMAL,0/6,0.96020633
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Что является характерным признаком демократического государства? Вариант ответа 1: В стране существует несколько правительственных печатных изданий, Вариант ответа 2: Выборные процедуры имеют формальный характер, Вариант ответа 3: Государственные органы формируются на основе принципа разделения и независимости властей, Вариант ответа 4: Граждане обязаны платить налоги Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Выберите верные суждения о системе российского права и запишите цифры, под которыми они указаны. Вариант ответа 1: Отрасли материального права, в отличие от отраслей процессуального права, устанавливают порядок применения правовых норм., Вариант ответа 2: Уголовное право регулирует общественные отношения, связанные с совершением преступных деяний, назначением наказания и применением иных мер уголовно-правового характера., Вариант ответа 3: Административное право регулирует имущественные и связанные с ними личные неимущественные отношения., Вариант ответа 4: Гражданское право относят к частному праву., Вариант ответа 5: Правовой институт – совокупность норм, регулирующих определённый сегмент (сторону) однородных общественных отношений. Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",245,245,-2.3841858e-07,1.227115771106847e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000002
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В приведённом ниже ряду найдите понятие, которое является обобщающим для всех остальных представленных понятий. Вариант ответа 1: Политическая партия;, Вариант ответа 2: политическая система;, Вариант ответа 3: политическая норма;, Вариант ответа 4: государство;, Вариант ответа 5: политическая идеология. Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Прочитайте текст, в котором пропущен ряд слов (словосочетаний). Выберите из предлагаемого списка слова (словосочетания), которые необходимо вставить на место пропусков. Каждое слово (словосочетание) может быть использовано только один раз. Обратите внимание на то, что слов в списке больше, чем Вам потребуется для заполнения пропусков. В ответе запишите номера правильных ответов в порядке, соответствующем буквам А, Б, В, Г, Д, Е Текст: «Учёные выделяют несколько групп глобальных проблем современного человечества. Первая группа проблем связана с отношениями между государствами. Устранение _______( А) экономического развития, сохранение мира — это одновременно решение и проблемы здоровья людей, и проблемы качества освоения природных ресурсов. Остановка________( Б) также предотвращает загрязнение природной среды в планетарном масштабе. Вторая группа включает в себя проблемы непосредственного______( В) природы и общества. Это, например, истощение________( Г) недр Земли и Мирового океана. В данном случае проблема природы и общества — это проблема биологических основ жизни опосредованных___________(Д). Третья группа проблем отражает взаимодействие человека и общества. К ним относят, например, проблемы __________(Е), здравоохранения, культурного наследия». Вариант ответа 1: средство, Вариант ответа 2: взаимодействие, Вариант ответа 3: социальные условия, Вариант ответа 4: неравномерность, Вариант ответа 5: общество, Вариант ответа 6: народонаселение, Вариант ответа 7: гонка вооружений, Вариант ответа 8: общественный прогресс, Вариант ответа 9: природные ресурсы Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",472936,472936,0.0,1.7210395901646083e-06,0.9999999999999998,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Практика как критерий истины включает Вариант ответа 1: научный эксперимент, Вариант ответа 2: научные понятия, Вариант ответа 3: теоретические обобщения, Вариант ответа 4: статистические методы Выберите один вариант правильного ответа и укажите его номер в ответе.",1,1,-2.3841858e-07,1.2530293531721889e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Сергей учится в 9 классе. Он очень ответственный и самостоятельный человек. Он занимается в кружке авиамоделирования и в хоккейной секции. Обогащая таким образом собственный социальный опыт, Сергей развивается как Вариант ответа 1: индивид, Вариант ответа 2: личность, Вариант ответа 3: потребитель, Вариант ответа 4: товарищ Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Выберите верные суждения и запишите цифры, под которыми они указаны. Вариант ответа 1: Относительная истина, в отличие от абсолютной истины, определяет сущность общественных и природных явлений., Вариант ответа 2: Истинное знание всегда соответствует характеристикам познаваемого объекта., Вариант ответа 3: В научном познании абсолютная истина является идеалом, целью., Вариант ответа 4: Относительная истина, в отличие от абсолютной истины, может измениться с течением времени., Вариант ответа 5: Абсолютная истина, в отличие от относительной истины, представляет собой практико-ориентированное знание. Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",234,234,0.0,2.2675605708984875e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какой из приведенных результатов познавательной деятельности получен опытноэкспериментальным путем? Вариант ответа 1: Моделирование при помощи компьютера последствий высадки на Землю инопланетного корабля, Вариант ответа 2: Определение степени загрязненности водоемов при помощи химического анализа проб воды, Вариант ответа 3: Разработка философамифутурологами теории глобального управления современным миром, Вариант ответа 4: Выдвижение астрономами гипотезы о происхождении «черных дыр» в галактиках Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Фирма «Гвоздика» — ателье по пошиву вечерних платьев. Найдите в приведенном списке примеры постоянных издержек фирмы «Гвоздика» в краткосрочном периоде Вариант ответа 1: Приобретение тканей, ниток, фурнитуры., Вариант ответа 2: Взносы на страхование имущества фирмы., Вариант ответа 3: Выплата ранее взятого кредита и процентов по нему., Вариант ответа 4: Оплата потреблённой электроэнергии., Вариант ответа 5: Арендная плата за помещение ателье., Вариант ответа 6: Оклад главного бухгалтера. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",2356,2356,-2.3841858e-07,1.5263929348224073e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Найдите два налога и сбора, «выпадающих» из общего ряда, и запишите в таблицу цифры, под которыми они указаны. Ниже приведён перечень налогов и сборов. Все они, за исключением двух, в соответствии с Налоговым кодексом РФ относятся к федеральным налогам и сборам. Вариант ответа 1: налог на добавленную стоимость, Вариант ответа 2: налог на доходы физических лиц, Вариант ответа 3: торговый сбор, Вариант ответа 4: транспортный налог, Вариант ответа 5: акцизы, Вариант ответа 6: водный налог Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",34,34,0.0,2.0298513323188743e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Верны ли следующие суждения об ответственности за экологические правонарушения? Текст: А. Уплата штрафа освобождает виновных в загрязнении окружающей природной среды от возмещения причинённого вреда.Б. Загрязнение, истощение поверхностных или подземных вод, если эти деяния повлекли причинение существенного вреда животному или растительному миру, являются экологическим преступлением. Вариант ответа 1: Верно только А, Вариант ответа 2: Верно только Б, Вариант ответа 3: Верны оба суждения, Вариант ответа 4: Оба суждения неверны Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,0.10924399,0.26903432277186967,0.8179268798741237,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Выберите верные суждения о мышлении Вариант ответа 1: Способность к мышлению свойственна человеку с рождения., Вариант ответа 2: Понятийное мышление связано с абстрагированием и теоретизацией., Вариант ответа 3: Решение математического уравнения является примером образного мышления., Вариант ответа 4: Мышление свойственно только человеку., Вариант ответа 5: Мышление неразрывно связано с языком. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",245,25,1.7881393e-07,2.9308575625998485e-07,0.9999999999999999,1,1.0,1.0,NORMAL,0/6,0.8804588
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведен ряд терминов. Все они, за исключением двух, относятся к институциональной подсистеме политической системы общества. Выберите лишние элементы. Вариант ответа 1: государство, Вариант ответа 2: политические партии, Вариант ответа 3: политические нормы, Вариант ответа 4: общественные политические движения, Вариант ответа 5: политические отношения, Вариант ответа 6: средства массовой информации Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",36,35,0.0,2.1255512747481195e-06,1.0,1,1.0,1.0,NORMAL,0/6,0.9283702
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Сын признался матери, что разбил ее любимую вазу. Данный поступок является проявлением Вариант ответа 1: социальной санкции, Вариант ответа 2: традиции, Вариант ответа 3: социальной мобильности, Вариант ответа 4: самоконтроля Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Найдите в приведенном списке черты, присущие индустриальному обществу Вариант ответа 1: Приоритет коллективистских ценностей., Вариант ответа 2: Рост численности рабочего класса., Вариант ответа 3: Возможность к социальной мобильности., Вариант ответа 4: Использование информационных технологий., Вариант ответа 5: Глобализация экономики и финансов. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",23,23,-2.3841858e-07,1.7234054894787614e-06,0.9999999999999998,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Карина работает менеджером среднего звена. Одну часть своих сбережений она разместила на банковском депозите, другую — потратила на приобретение акций различных компаний. Карина брала кредит на покупку автомобиля. Что из перечисленного относится к источникам доходов Карины? Вариант ответа 1: Процент по кредиту., Вариант ответа 2: Зарплата., Вариант ответа 3: Проценты по вкладу., Вариант ответа 4: Дивиденды., Вариант ответа 5: Транспортный налог., Вариант ответа 6: Коммунальные платежи. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",234,234,0.0,2.2675605708984875e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Дмитрий – отец двоих детей, руководитель предприятия. В свободное время он тренирует дворовую футбольную команду. У Дмитрия много друзей, он общительный, энергичный человек. Обогащая таким образом собственный социальный опыт, Дмитрий развивается как Вариант ответа 1: руководитель, Вариант ответа 2: личность, Вариант ответа 3: работник, Вариант ответа 4: индивид Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Кто из перечисленных ниже родственников гражданина Фролова признаётся его наследником первой очереди по закону? Запишите цифры, под которыми они указаны, в порядке возрастания. Текст: Гражданин Фролов скончался, не оставив завещания. Вариант ответа 1: Вдова Фролова., Вариант ответа 2: Совершеннолетний трудоспособный пасынок Фролова., Вариант ответа 3: Мать Фролова., Вариант ответа 4: Сестра Фролова., Вариант ответа 5: Бабушка Фролова., Вариант ответа 6: Несовершеннолетний племянник Фролова, проживавший на его иждивении в течение 3 лет. Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",136,13,1.7881393e-07,9.246585120833842e-07,1.0,1,1.0,1.0,NORMAL,0/6,0.91087914
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведен ряд терминов. Все они, за исключением двух, относятся к понятию «мораль». Выберите лишние элементы. Вариант ответа 1: Социальные нормы., Вариант ответа 2: Санкции., Вариант ответа 3: Государственное принуждение., Вариант ответа 4: Формальная определенность., Вариант ответа 5: Ответственность., Вариант ответа 6: Свободный выбор. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",34,34,0.0,2.0298513323188743e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Что из перечисленного является отличительной чертой республиканской формы правления? Вариант ответа 1: Политический плюрализм, Вариант ответа 2: Разделение полномочий между центральными и местными органами власти, Вариант ответа 3: Наследственный порядок передачи верховной власти, Вариант ответа 4: Выборность высших органов государственной власти Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Центральный банк РФ Вариант ответа 1: выдаёт кредиты гражданам и фирмам, Вариант ответа 2: устанавливает учётную ставку, Вариант ответа 3: принимает на счета сбережения граждан, Вариант ответа 4: утверждает государственный бюджет Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Согласно статистическим данным, в стране М. в последние 5 лет наблюдается устойчивый экономический рост. Выберите из приведённого ниже списка факторы экстенсивного экономического роста. Вариант ответа 1: Освоение целинных земель под пахоту., Вариант ответа 2: Увеличение численности трудовых мигрантов., Вариант ответа 3: Внедрение государственных программ переквалификации., Вариант ответа 4: Разработка новых месторождений полезных ископаемых., Вариант ответа 5: Реструктуризация производства на основе новых технологий., Вариант ответа 6: Устойчивый рост курса национальной валюты. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",124,124,-2.3841858e-07,1.7234054894787614e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведен перечень терминов. Все они, за исключением двух, относятся к понятию «отклоняющееся поведение». Выберите лишние элементы. Вариант ответа 1: правонарушение;, Вариант ответа 2: нарушение социальных норм;, Вариант ответа 3: интеграция;, Вариант ответа 4: проступок;, Вариант ответа 5: мобильность;, Вариант ответа 6: преступление. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",35,35,0.0,2.1255512747481195e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Прочитайте текст, в котором пропущен ряд слов (словосочетаний). Выберите из предлагаемого списка слова (словосочетания), которые необходимо вставить на место пропусков. Каждое слово (словосочетание) может быть использовано только один раз. Обратите внимание на то, что слов в списке больше, чем Вам потребуется для заполнения пропусков. В ответе запишите номера правильных ответов в порядке, соответствующем буквам А, Б, В, Г, Д, Е Текст: К числу приоритетных задач образования относится формирование у подрастающего поколения ________( А) картины мира, которая отразила бы ________( Б) действительность наиболее полно и глубоко. Сегодняшний мир – это прежде всего ________( В) и демократизация межчеловеческих отношений. Это новые формы ________( Г), новые формы контактов между людьми. Общество, находящееся в постоянном развитии, через ________(Д) выдвигает человеку и реализует через него новые требования, связанные с тенденциями и ________(Е) нового ХХI в. Вариант ответа 1: Образование, Вариант ответа 2: Навык, Вариант ответа 3: Общение, Вариант ответа 4: Противоречие, Вариант ответа 5: Объективный, Вариант ответа 6: Международный, Вариант ответа 7: Субъективный, Вариант ответа 8: Научный, Вариант ответа 9: Гуманизация Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",859314,859314,0.0,1.922042781053991e-06,1.0,1,0.8,1.0,NORMAL,0/6,1.0
